facility_id,evuc_identifier,specialization_id,specialization_slug,specialization_name,is_primary
4d301be2-7aaf-5506-9b11-8df8476cbc77,66-54623791-A0002,d5ab7a9d-611d-51bd-ad68-2a4eb1690fdf,dentoalveolarna-chirurgia,dentoalveolárna chirurgia,false
4679c219-4f0b-5604-be91-f2b84145818a,66-55563333-A0009,53308120-a9b8-57ff-91f7-c6fae1c467d7,plasticka-chirurgia,plastická chirurgia,true
312c5ac3-c895-5504-b759-ca73c278b4e4,66-55563333-A0006,702a07c6-a79c-5dbe-9358-48e9f166169d,chirurgia,chirurgia,true
d251e035-3dc6-5eea-99c6-715d14832e82,66-55563333-A0008,73b7dff7-e309-5ae5-9ba6-216a8b6d222d,gastroenterologia,gastroenterológia,true
7abc5772-cd48-541a-8d2a-1470a971612e,66-55563333-A0010,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
8067ad85-9325-563c-a383-6a720e99087c,66-55563333-A0007,092a94a2-2374-58c5-b311-589372e1a584,ortopedia,ortopédia,true
7a3c8839-ddc7-5b3f-ad21-5de09f9ca167,66-56291833-A0001,f6243765-dbb3-5fc8-be9d-64469c2dda6a,fyziatria-balneologia-a-liecebna-rehabilitacia,"fyziatria, balneológia a liečebná rehabilitácia",true
2b0401a1-8dbd-59da-a6ea-27b13690ae34,51-36644331-A0024,91ca6951-d4bc-5353-923e-992337854155,cievna-chirurgia,cievna chirurgia,true
5c463df5-a11f-527f-9d35-882508e25a07,66-55917909-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
77b204c1-7c86-538a-8b98-86601a2b1c92,66-51803178-A0001,a51ee7b2-58e5-578d-a5d6-c1039189da0f,celustna-ortopedia,čeľustná ortopédia,true
889c5523-abfe-5daa-883d-341a1d8f7cd1,51-00738301-A0112,3c786fc3-04b5-50ac-852f-d11859222c5c,psychiatria,psychiatria,true
ff4e2359-8b61-5eb6-9ba6-a474d27a7edc,51-00738301-A0113,3c786fc3-04b5-50ac-852f-d11859222c5c,psychiatria,psychiatria,true
7b7535f0-f98b-5dd6-9ecc-b833ee1a473c,66-46991492-A0003,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
7b7535f0-f98b-5dd6-9ecc-b833ee1a473c,66-46991492-A0003,d5ab7a9d-611d-51bd-ad68-2a4eb1690fdf,dentoalveolarna-chirurgia,dentoalveolárna chirurgia,false
40f64977-48ed-591b-ad99-71e5b21bc6b8,66-55917569-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
e175ecf8-d9f6-5204-8927-090137b92368,66-55563333-A0002,092a94a2-2374-58c5-b311-589372e1a584,ortopedia,ortopédia,true
069b32f3-441c-5189-bd19-c8088e19472a,66-55563333-A0003,73b7dff7-e309-5ae5-9ba6-216a8b6d222d,gastroenterologia,gastroenterológia,true
202b9117-5cc3-5948-818e-dcde4b701caf,66-55563333-A0004,53308120-a9b8-57ff-91f7-c6fae1c467d7,plasticka-chirurgia,plastická chirurgia,true
66e44c9a-3821-5a32-a118-f1d3ceeeacf7,66-55563333-A0005,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
23827626-8301-536d-8463-0642b9bdee58,51-37957937-A0057,31c11b44-28c7-5444-9676-bdeae77c9f7c,pediatricka-oftalmologia,pediatrická oftalmológia,true
efc62d9b-c09b-5012-a55e-138fd8a02c9e,66-45594929-A0096,f97990e5-c924-5ec7-b70f-59a33c4424dc,vnutorne-lekarstvo,vnútorné lekárstvo,true
cf94a31e-01d9-58e2-a74c-23bb325accdd,66-47355107-A0002,79cfb43a-7424-56d3-8486-84fea70e1000,dermatovenerologia,dermatovenerológia,true
54696369-4c17-50a5-933c-eb96520f1605,66-56017987-A0001,0bb3da45-47d0-51b1-8ed1-5c620262f3be,detska-psychiatria,detská psychiatria,true
54696369-4c17-50a5-933c-eb96520f1605,66-56017987-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
54696369-4c17-50a5-933c-eb96520f1605,66-56017987-A0001,dda3b72a-4cea-5e72-a5d7-9d7702b229a9,mudr-monika-sestakova-lekar,MUDr. Monika Šestáková (lekár),false
db0aa8b8-b4b0-5281-bc66-313dfe4a2020,51-31936415-A0260,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
db0aa8b8-b4b0-5281-bc66-313dfe4a2020,51-31936415-A0260,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
db0aa8b8-b4b0-5281-bc66-313dfe4a2020,51-31936415-A0260,8448bd66-86d3-59fd-a798-6325e3ef5766,mudr-ivana-gutzelnig-lekar,MUDr. Ivana Gutzelnig (lekár),false
db0aa8b8-b4b0-5281-bc66-313dfe4a2020,51-31936415-A0260,158a636e-9d26-5a9e-a027-9f22749d1dd4,mudr-jan-benda-lekar,MUDr. Ján Benda (lekár),false
db0aa8b8-b4b0-5281-bc66-313dfe4a2020,51-31936415-A0260,3798d373-dd0b-56f9-b87d-11a5f3fd9389,mudr-vladimir-vachalik-lekar,MUDr. Vladimír Vachalík (lekár),false
d81eace2-a15d-5a84-8c59-0b7b435cd447,66-55563333-A0001,702a07c6-a79c-5dbe-9358-48e9f166169d,chirurgia,chirurgia,true
e03ba9f0-f739-5fdb-9ddb-abfb09cb3e78,66-55741134-A0001,702a07c6-a79c-5dbe-9358-48e9f166169d,chirurgia,chirurgia,true
b181b3a7-8047-52f9-830b-d299383bd3ba,66-55741134-A0002,17932682-ec13-5f2f-bfc4-54d478fe5ba0,radiologia,rádiológia,true
66a6a7eb-00d0-5842-9189-b99c85d9e324,66-31623832-A0047,689f09da-d1e6-5821-93f4-6f1bf9108688,reumatologia,reumatológia,true
073136a9-1bf4-564e-9922-b45113f8b0be,66-55996558-A0001,86a7ca65-5090-5207-8f3e-5903710ed8f5,fyzioterapia,fyzioterapia,true
073136a9-1bf4-564e-9922-b45113f8b0be,66-55996558-A0001,0dad4147-c249-5219-aa35-28773f274c50,ergoterapia,ergoterapia,false
36f10d06-e85f-5fe4-8b97-5a4f32c7f6b7,66-55680801-A0001,a00ec097-db52-5b64-8a2d-d753400a527b,fyzioterapia-v-sporte-a-telovychove,fyzioterapia v športe a telovýchove,true
467ef271-831c-50a7-b7bc-09d7d62443e7,66-55591515-A0001,6247b5eb-08de-56d8-8ad7-61469a734ddf,algeziologia,algeziológia,true
b622d8fc-25ab-5902-8b4f-a1bf74a0c901,66-52058239-A0004,3c786fc3-04b5-50ac-852f-d11859222c5c,psychiatria,psychiatria,true
e00291a3-2722-55b6-b0fe-f87c05a6595f,66-54918375-A0001,53308120-a9b8-57ff-91f7-c6fae1c467d7,plasticka-chirurgia,plastická chirurgia,true
ec3fe679-de52-52c1-86fd-59cf36d88c56,66-53234626-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
2a4567c2-bfac-5462-a34a-9316a6c1b0fd,51-37957937-A0055,c6521d61-dc2e-5bd8-95ad-29132d0fe348,klinicka-psychologia,klinická psychológia,true
ae782a99-2d55-5301-a06a-a376fbb02095,66-46040684-A0001,86a7ca65-5090-5207-8f3e-5903710ed8f5,fyzioterapia,fyzioterapia,true
b1218356-3356-57f2-be67-eab0837d11d7,66-55478336-A0001,7afa20f7-8e22-5137-8c51-b14e9ea55c77,dentalna-hygiena,dentálna hygiena,true
3ad810bc-f612-5494-835d-cef163986e1b,66-55793410-A0001,3161b4ee-e436-5978-8f03-bbc0b933da82,fyzioterapeut,fyzioterapeut,true
3ad810bc-f612-5494-835d-cef163986e1b,66-55793410-A0001,d99293cb-bd6f-546d-abd0-4fd80254355f,reflexna-terapia-podla-vojtu,reflexná terapia podľa Vojtu,false
28e5444a-2b9d-51a3-b39f-6871c9f4508b,66-55393420-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
3a292ece-0888-5977-94fa-fefd3f37436e,66-55204643-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
b06d79b7-0bde-5250-b7b9-678531cea556,51-37957937-A0053,373a5a87-b4d9-5795-aa80-a4360f623c1f,pediatricka-neurologia,pediatrická neurológia,true
c5a0b7ba-8654-538c-9aba-95c6bcf0930c,51-37957937-A0054,7a3a72b4-9fa7-547e-a9e0-cfd9fc74a1c1,lekarska-genetika,lekárska genetika,true
60fd3635-002a-5467-bcb1-123b7c307ac7,66-51744422-A0007,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
60fd3635-002a-5467-bcb1-123b7c307ac7,66-51744422-A0007,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
60fd3635-002a-5467-bcb1-123b7c307ac7,66-51744422-A0007,71b41fad-5ca0-5f97-bd20-6a39b5c816ae,mudr-nikola-brodianska-lekar,MUDr. Nikola Brodianska (lekár),false
60fd3635-002a-5467-bcb1-123b7c307ac7,66-51744422-A0007,0b3af79b-00d8-5939-86df-b6ee77c0b2ab,debnarikova-emilia-sestra,Debnáriková Emília (sestra),false
e93de9fa-b746-5e2b-b19c-de519058cc67,66-55342809-A0001,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
e93de9fa-b746-5e2b-b19c-de519058cc67,66-55342809-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
e93de9fa-b746-5e2b-b19c-de519058cc67,66-55342809-A0001,fde7145a-eb56-5c7b-a413-4cab84552928,mudr-jana-fabkova-mph-lekar,"MUDr. Jana Fabková, MPH. (lekár)",false
e93de9fa-b746-5e2b-b19c-de519058cc67,66-55342809-A0001,e5c63db3-79c8-5e7e-8e2f-e15030a6b971,mgr-michaela-zuffova-sestra,Mgr. Michaela Žuffová (sestra),false
b895c1bc-82cf-5ac4-b0f7-7760172fa164,66-36046582-A0009,092a94a2-2374-58c5-b311-589372e1a584,ortopedia,ortopédia,true
74353848-5abf-5526-b6b4-e711336b0525,66-55382649-A0001,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
c110cb37-63a4-55d4-8a27-5120501907f6,66-36866105-A0002,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
37002d9d-bae1-5e2b-8685-37bb1704f7d7,66-55186114-A0001,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
6ce16654-6d36-5f8f-9fcc-ae5afa5116cf,66-55186114-A0002,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
6ce16654-6d36-5f8f-9fcc-ae5afa5116cf,66-55186114-A0002,6d9b0c9c-28d7-5733-8b8f-f09a0fc8f196,mikrochirurgia-oka,mikrochirurgia oka,false
72af7e08-c186-5a8d-8940-56242d9f7c0b,66-55206832-A0001,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
f90e8eac-2bc4-51a1-83e1-f75a0d1bce4f,66-53639880-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
f90e8eac-2bc4-51a1-83e1-f75a0d1bce4f,66-53639880-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
f90e8eac-2bc4-51a1-83e1-f75a0d1bce4f,66-53639880-A0001,ebdc1072-d28e-54cd-b1d9-224a180dc39e,mudr-viera-dekretova-lekar,MUDr. Viera Dekrétová (lekár),false
7b585973-b338-5a16-9a8d-f05f27552a2b,66-55221823-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
f98a9ed3-5003-550f-a4ea-21b10e6beb6e,66-36649601-A0002,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
f98a9ed3-5003-550f-a4ea-21b10e6beb6e,66-36649601-A0002,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
f98a9ed3-5003-550f-a4ea-21b10e6beb6e,66-36649601-A0002,73d1c1dd-8d10-59f5-9a03-4f949a56c68d,mudr-maria-knapova-lekar,MUDr. Mária Knapová (lekár),false
9a80585c-9c61-5020-8c4e-526cde920007,66-46889027-A0002,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
9a80585c-9c61-5020-8c4e-526cde920007,66-46889027-A0002,d5ab7a9d-611d-51bd-ad68-2a4eb1690fdf,dentoalveolarna-chirurgia,dentoalveolárna chirurgia,false
7415acad-8c10-55b5-857b-bac1c4526748,66-54895120-A0001,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
7f978eb1-c288-5fae-905e-39681a6d76a7,51-37957937-A0052,d581061e-ffcf-57a8-81cb-de12dddf91d0,pediatricka-endokrinologia-a-diabetologia-poruchy-latkovej-premeny-a-vyzivy,"pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",true
bedd1b49-8578-5428-a3d7-ad0ee4ba7757,66-54993032-A0001,0e973470-8aab-58e2-921a-72a701ae8a4c,klinicka-imunologia-a-alergologia,klinická imunológia a alergológia,true
bedd1b49-8578-5428-a3d7-ad0ee4ba7757,66-54993032-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
bedd1b49-8578-5428-a3d7-ad0ee4ba7757,66-54993032-A0001,db27ed02-c5ef-53fd-a47b-526823fe7356,mudr-kristina-hornak-lekar,MUDr. Kristína Horňák (lekár),false
bedd1b49-8578-5428-a3d7-ad0ee4ba7757,66-54993032-A0001,7b6c493a-de0c-59d9-be33-f74c433e11dc,barbora-parickova-sestra,Barbora Páričková (sestra),false
331c8995-21ba-5860-9081-6d6f563f639d,66-53922352-A0001,03d5fe8c-1888-5802-8581-17115b5c71ec,fyzioterapia-vybranych-ochoreni-pohyboveho-systemu,fyzioterapia vybraných ochorení pohybového systému,true
68d126a5-db4b-55eb-810c-2bd201e7f731,51-36652725-A0001,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
7e5a29ca-aceb-5699-9163-a9fe2ce1977d,51-36652725-A0003,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
7e5a29ca-aceb-5699-9163-a9fe2ce1977d,51-36652725-A0003,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
7e5a29ca-aceb-5699-9163-a9fe2ce1977d,51-36652725-A0003,34f39ca1-b0be-523f-bc3e-c25812b3a09d,jaroslav-nikel-lekar,Jaroslav Nikel (lekár),false
7e5a29ca-aceb-5699-9163-a9fe2ce1977d,51-36652725-A0003,e7e80994-7356-5a35-bf28-dbeacfb9ab8d,maria-mesarosova-lekar,Mária Mesarošová (lekár),false
7e5a29ca-aceb-5699-9163-a9fe2ce1977d,51-36652725-A0003,4392ca42-8dc2-5a55-bcc8-deb26e75c964,zuzana-hurajova-lekar,Zuzana Hurajová (lekár),false
7e5a29ca-aceb-5699-9163-a9fe2ce1977d,51-36652725-A0003,6f36d76d-4d15-5a75-be26-3e2cd83786fd,demsky-peter-lekar,Demský Peter (lekár),false
7e5a29ca-aceb-5699-9163-a9fe2ce1977d,51-36652725-A0003,71b6d451-f156-5bca-8638-80e27a90e70f,miroslava-habodaszova-sestra,Miroslava Habodaszová (sestra),false
7e5a29ca-aceb-5699-9163-a9fe2ce1977d,51-36652725-A0003,a283b483-6d55-5c19-9f46-11965b99183a,ivana-lingorova-sestra,Ivana Lingorová (sestra),false
7e5a29ca-aceb-5699-9163-a9fe2ce1977d,51-36652725-A0003,1f41cf44-a231-59db-9214-44f6aa1f0429,andrea-patrasova-sestra,Andrea Patrášová (sestra),false
c59e3757-73a5-58df-abe4-977cb36414e7,66-36862606-A0002,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
c59e3757-73a5-58df-abe4-977cb36414e7,66-36862606-A0002,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
c59e3757-73a5-58df-abe4-977cb36414e7,66-36862606-A0002,bc5a9388-b72c-5e4a-83a1-cf21019a0f2f,mudr-zuzana-vitovska-lekar,MUDr. Zuzana Vitovská (lekár),false
c59e3757-73a5-58df-abe4-977cb36414e7,66-36862606-A0002,c30f7d4c-a92a-58b6-943c-f97fbb6a6177,mudr-ivana-sanderova-lekar,MUDr. Ivana Šanderová (lekár),false
c59e3757-73a5-58df-abe4-977cb36414e7,66-36862606-A0002,62f6892a-124e-558e-9623-62684d3d9e22,monika-tomaskova-sestra,Monika Tomašková (sestra),false
a2e5109e-847d-5c9a-8a54-b143084f5042,66-36862606-A0003,62ec1a51-19d0-5ad9-a8be-883da4b081cf,akupunktura,akupunktúra,true
a2e5109e-847d-5c9a-8a54-b143084f5042,66-36862606-A0003,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
a2e5109e-847d-5c9a-8a54-b143084f5042,66-36862606-A0003,c30f7d4c-a92a-58b6-943c-f97fbb6a6177,mudr-ivana-sanderova-lekar,MUDr. Ivana Šanderová (lekár),false
c5de1df1-b88d-5ae3-b57b-d4741d1d9ad6,66-54712343-A0001,5bee7bfc-708d-5640-8146-b2e0a4017804,radiacna-onkologia,radiačná onkológia,true
c5de1df1-b88d-5ae3-b57b-d4741d1d9ad6,66-54712343-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
c5de1df1-b88d-5ae3-b57b-d4741d1d9ad6,66-54712343-A0001,8213dd40-d392-540c-984b-95041dfe8071,mudr-peter-vanek-lekar,MUDr.Peter Vaněk (lekár),false
4f9078aa-5ef7-5801-8f65-7db2a22aacc6,51-36869139-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
c513cea2-0503-510c-b238-838a4fb9f76e,51-36869139-A0002,a51ee7b2-58e5-578d-a5d6-c1039189da0f,celustna-ortopedia,čeľustná ortopédia,true
1ff2cdd9-3409-553f-858f-beb21ef69da5,66-54623791-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
1ff2cdd9-3409-553f-858f-beb21ef69da5,66-54623791-A0001,d5ab7a9d-611d-51bd-ad68-2a4eb1690fdf,dentoalveolarna-chirurgia,dentoalveolárna chirurgia,false
83e34136-cea6-51cb-944d-6d624f70c743,66-54436214-A0001,7afa20f7-8e22-5137-8c51-b14e9ea55c77,dentalna-hygiena,dentálna hygiena,true
d5cde3aa-3ba5-5021-a1c0-8fee52fe8ff4,51-00165549-A0130,60e8afe9-8725-555a-83e9-e64f73f13b90,neurologia,neurológia,true
d5cde3aa-3ba5-5021-a1c0-8fee52fe8ff4,51-00165549-A0130,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
d5cde3aa-3ba5-5021-a1c0-8fee52fe8ff4,51-00165549-A0130,b5f5e70f-c73f-586f-879d-c3d886b4cef0,mudr-badinska-necpalova-martina-lekar,MUDr. Badinská Necpálová Martina (lekár),false
d5cde3aa-3ba5-5021-a1c0-8fee52fe8ff4,51-00165549-A0130,3c686dff-08a7-5287-9c7d-4cf2d6ca2dc4,mudr-laurincova-silvia-lekar,MUDr. Laurincová Silvia (lekár),false
d5cde3aa-3ba5-5021-a1c0-8fee52fe8ff4,51-00165549-A0130,d5dfcbad-2380-5f91-8f93-116e034276b2,mudr-martinikova-martina-lekar,MUDr. Martiníková Martina (lekár),false
d5cde3aa-3ba5-5021-a1c0-8fee52fe8ff4,51-00165549-A0130,e7d25a90-cb4a-5b61-843d-b90bbfa8f16b,mudr-kracunova-jana-lekar,MUDr. Kračúnová Jana (lekár),false
d5cde3aa-3ba5-5021-a1c0-8fee52fe8ff4,51-00165549-A0130,cf7e5fb2-10d6-582d-ace0-8ec45207c86c,mudr-stankovicova-zuzana-lekar,MUDr. Stankovičová Zuzana (lekár),false
d5cde3aa-3ba5-5021-a1c0-8fee52fe8ff4,51-00165549-A0130,62100655-5ed6-5a68-b0c8-7315ea4d691d,magda-kapusnakova-sestra,Magda Kapusňáková (sestra),false
d5cde3aa-3ba5-5021-a1c0-8fee52fe8ff4,51-00165549-A0130,d39bdd7d-3f93-595f-becd-32f367a83e05,silvia-petrova-sestra,Silvia Petrová (sestra),false
69aea62d-788e-55c1-a2c7-de23ad0fb7fa,66-50882864-A0002,86a7ca65-5090-5207-8f3e-5903710ed8f5,fyzioterapia,fyzioterapia,true
ea537f94-006f-5257-b2ef-e4a62e183f18,66-45594929-A0067,702a07c6-a79c-5dbe-9358-48e9f166169d,chirurgia,chirurgia,true
d065a7c2-dfc6-5dde-b767-ddc337d243a4,66-45594929-A0065,092a94a2-2374-58c5-b311-589372e1a584,ortopedia,ortopédia,true
0e05ea4b-59d0-5245-ac21-3508186eb539,66-45594929-A0066,53308120-a9b8-57ff-91f7-c6fae1c467d7,plasticka-chirurgia,plastická chirurgia,true
bdd963d2-db57-5cf9-b1b2-3ecf3b2e1bb0,66-54537100-A0001,d41e52e2-8f83-539f-82eb-57f1f79c5621,gynekologia-a-porodnictvo,gynekológia a pôrodníctvo,true
d55bb009-cbae-5f33-8077-97706b2c698b,66-54224403-A0001,527273c7-56f1-5228-be74-83c4b11c38ef,liecebna-pedagogika,liečebná pedagogika,true
d55bb009-cbae-5f33-8077-97706b2c698b,66-54224403-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
d55bb009-cbae-5f33-8077-97706b2c698b,66-54224403-A0001,762e5d9e-dc6c-5fc2-81d0-300ce2c4e5a4,paeddr-michal-mikula-liecebny-pedagog,PaedDr. Michal Mikula (liečebný pedagóg),false
d55bb009-cbae-5f33-8077-97706b2c698b,66-54224403-A0001,e705e197-3fcb-5f39-9512-77fb3ebf2891,mgr-bc-petra-fekiacova-liecebny-pedagog,"Mgr., Bc. Petra Fekiačová (liečebný pedagóg)",false
893b1b45-08d3-57c1-8f68-f51d416867a7,51-37957937-A0051,c6521d61-dc2e-5bd8-95ad-29132d0fe348,klinicka-psychologia,klinická psychológia,true
ced76aae-85d2-5049-bccc-4a6bd9fcfd4e,66-54037760-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
ced76aae-85d2-5049-bccc-4a6bd9fcfd4e,66-54037760-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
ced76aae-85d2-5049-bccc-4a6bd9fcfd4e,66-54037760-A0001,30bf693c-4fce-53f2-bdb3-3257e4e3a935,mudr-dusan-pallay-lekar,MUDr. Dušan Pallay (lekár),false
ced76aae-85d2-5049-bccc-4a6bd9fcfd4e,66-54037760-A0001,800cd2b9-f08c-5f6a-a886-5e665c10baaf,daniela-tokarova-sestra,Daniela Tokárová (sestra),false
9d164962-24bd-5a5b-8f16-946377301745,66-54252733-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
d55e970d-fe17-5b00-81d6-9ff0337a362b,66-52384675-A0002,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
f23cfa1b-f6c6-507f-8bc9-9a9750b01169,66-53780825-A0001,361dfd18-2269-5687-95c0-9ef648530d47,oftalmologia,oftalmológia,true
0f4a8dd5-f5da-580c-9192-9704b4c4f2d2,66-54100976-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
0f4a8dd5-f5da-580c-9192-9704b4c4f2d2,66-54100976-A0001,b7decc09-dc6d-584c-9e44-d6a5a49f4d3b,dorastove-lekarstvo,dorastové lekárstvo,false
0f4a8dd5-f5da-580c-9192-9704b4c4f2d2,66-54100976-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
0f4a8dd5-f5da-580c-9192-9704b4c4f2d2,66-54100976-A0001,9e91df05-310d-5bf3-96fc-21be72b33965,mudr-jana-kovacova-lekar,MUDr. Jana Kováčová (lekár),false
81e3cd83-996e-5446-8440-bdd1f9140fb2,66-47653671-A0001,86a7ca65-5090-5207-8f3e-5903710ed8f5,fyzioterapia,fyzioterapia,true
60a7095c-177f-56cf-ae69-2ad831c64659,66-50056701-A0002,86a7ca65-5090-5207-8f3e-5903710ed8f5,fyzioterapia,fyzioterapia,true
60a7095c-177f-56cf-ae69-2ad831c64659,66-50056701-A0002,8edfa0f4-8806-55ca-80c6-8d129f30e4ce,fyzioterapia-funkcnych-a-strukturalnych-poruch-pohyboveho-systemu,fyzioterapia funkčných a štrukturálnych porúch pohybového systému,false
60a7095c-177f-56cf-ae69-2ad831c64659,66-50056701-A0002,3b6b2ed7-09d3-5fa7-921c-32b8cabe78e6,mobilizacne-techniky,mobilizačné techniky,false
d4114042-c2ab-51f1-bbb0-df3324799f20,51-42012295-A0001,f2b9dc73-3eca-57c5-86e8-af24ce646173,klinicka-logopedia,klinická logopédia,true
d4114042-c2ab-51f1-bbb0-df3324799f20,51-42012295-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
d4114042-c2ab-51f1-bbb0-df3324799f20,51-42012295-A0001,90908f84-740c-5b02-9404-405e314a957f,mgr-blanka-kolenova-logoped,Mgr Blanka Kolenová (logopéd),false
7bc60e13-eb26-52d5-8e30-253dacede66b,66-53931009-A0001,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
7bc60e13-eb26-52d5-8e30-253dacede66b,66-53931009-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
7bc60e13-eb26-52d5-8e30-253dacede66b,66-53931009-A0001,307f31d8-d8b4-5e24-b847-3932b601a398,mddr-karina-jancekova-lekar,MDDr. Karina Jančeková (lekár),false
a41ed53d-aa76-5af2-83af-b0ca66815c2b,66-53981367-A0001,18399a21-359c-51f7-b91b-3e4b89109c37,vseobecne-lekarstvo,všeobecné lekárstvo,true
a41ed53d-aa76-5af2-83af-b0ca66815c2b,66-53981367-A0001,bdb71984-dd2c-595f-a7b1-4b7db9c6cb9d,lekari-sestry,"Lekári, sestry:",false
a41ed53d-aa76-5af2-83af-b0ca66815c2b,66-53981367-A0001,18b1fc61-6ef8-5de2-a594-e4588305ae00,mudr-petra-kapuscinska-lekar,MUDr. Petra Kapuscinská (lekár),false
2bca19a7-3719-51f4-855d-abbb63ad75a7,66-46991492-A0002,48b42f7a-c1cd-59c4-a38d-7f40fa343938,zubne-lekarstvo,zubné lekárstvo,true
2bca19a7-3719-51f4-855d-abbb63ad75a7,66-46991492-A0002,d5ab7a9d-611d-51bd-ad68-2a4eb1690fdf,dentoalveolarna-chirurgia,dentoalveolárna chirurgia,false
715c02a1-441a-510d-8587-bb74821349f0,66-36869139-A0003,a51ee7b2-58e5-578d-a5d6-c1039189da0f,celustna-ortopedia,čeľustná ortopédia,true
