doctor_candidate_id,facility_id,evuc_identifier,source_url,doctor_full_name,doctor_title,doctor_first_name,doctor_last_name,doctor_suffix,primary_specialization,facility_name,provider_name,provider_ico,parse_status,candidate_confidence,import_recommendation,note
b32beeef-362a-59b2-9934-12601bb35113,54696369-4c17-50a5-933c-eb96520f1605,66-56017987-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-detskej-psychiatrie-mudr.-monika-sestakova-banska-bystrica-psychcentrum-s.-r.-o..html?page_id=149965,MUDr. Monika Šestáková,MUDr.,Monika,Šestáková,,detská psychiatria,"Ambulancia detskej psychiatrie, MUDr. Monika Šestáková, Banská Bystrica, (PsychCentrum s. r. o.)",PsychCentrum s. r. o.,56017987,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
8b57edc9-f2da-5a96-8069-4f95dfddfcbe,db0aa8b8-b4b0-5281-bc66-313dfe4a2020,51-31936415-A0260,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-dospelych-mudr.-ivana-gutzelnig-banska-bystrica-ustredna-vojenska-nemocnica-snp-ruzomberok-fn.html?page_id=149789,MUDr. Ivana Gutzelnig,MUDr.,Ivana,Gutzelnig,,všeobecné lekárstvo,"Všeobecná ambulancia pre dospelých, MUDr. Ivana Gutzelnig, Banská Bystrica, (Ústredná vojenská nemocnica SNP Ružomberok - FN)",Ústredná vojenská nemocnica SNP Ružomberok - FN,31936415,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
7951ff65-e3c4-5196-9a26-3579db78fe0a,073136a9-1bf4-564e-9922-b45113f8b0be,66-55996558-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/fyzio-kid-banska-bystrica-mgr.-anna-becikova.html?page_id=149510,Mgr. Anna Becíková,Mgr.,Anna,Becíková,,fyzioterapia,"FYZIO KID, Banská Bystrica, (Mgr. Anna Becíková)",Mgr. Anna Becíková,55996558,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
bbcf4329-156f-5bc8-ae65-757a6315bfd2,ae782a99-2d55-5301-a06a-a376fbb02095,66-46040684-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/svalz-fyzioterapia-banska-bystrica-mgr.-katarina-otto-zabkova.html?page_id=146796,Mgr. Katarína Otto Žabková,Mgr.,Katarína,Otto Žabková,,fyzioterapia,"SVaLZ, fyzioterapia, Banská Bystrica, (Mgr. Katarína Otto Žabková)",Mgr. Katarína Otto Žabková,46040684,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
76aa0a78-afb2-5ac5-b8e2-c31c1a5a27e4,b1218356-3356-57f2-be67-eab0837d11d7,66-55478336-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-dentalnej-hygieny-banska-bystrica-bc.-michaela-marnikova.html?page_id=146770,Bc. Michaela Márniková,Bc.,Michaela,Márniková,,dentálna hygiena,"Ambulancia dentálnej hygieny, Banská Bystrica, (Bc. Michaela Márniková)",Bc. Michaela Márniková,55478336,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
a4b6c394-a918-5d4c-a9fb-6520553ce80a,3ad810bc-f612-5494-835d-cef163986e1b,66-55793410-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/kofyzio-banska-bystrica-mgr.-janka-kopecka.html?page_id=146757,Mgr. Janka Kopecká,Mgr.,Janka,Kopecká,,fyzioterapeut,"KOFYZIO, Banská Bystrica, (Mgr. Janka Kopecká)",Mgr. Janka Kopecká,55793410,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
f44654e6-0380-51ed-8ec3-6f2576b0892e,60fd3635-002a-5467-bcb1-123b7c307ac7,66-51744422-A0007,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-vseobecneho-lekara-pre-dospelych-mudr.-nikola-brodianska-banska-bystrica-rozvojova-agentura-banskobystrickeho-samospravneho-kraja-n.o..html?page_id=146223,MUDr. Nikola Brodianska,MUDr.,Nikola,Brodianska,,všeobecné lekárstvo,"Ambulancia všeobecného lekára pre dospelých MUDr. Nikola Brodianska, Banská Bystrica, (ROZVOJOVÁ AGENTÚRA Banskobystrického samosprávneho kraja, n.o.)","ROZVOJOVÁ AGENTÚRA Banskobystrického samosprávneho kraja, n.o.",51744422,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
ce6453cb-f68b-51e1-9674-9cacf5f41256,e93de9fa-b746-5e2b-b19c-de519058cc67,66-55342809-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/oftalmologicka-ambulancia-mudr.-jana-fabkova-mph.-banska-bystrica-ocuvia.html?page_id=146222,MUDr. Jana Fabková,MUDr.,Jana,Fabková,,oftalmológia,"Oftalmologická ambulancia, MUDr. Jana Fabková, MPH., Banská Bystrica, (OCUVIA s.r.o.)",OCUVIA s.r.o.,55342809,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
52741820-fd5b-51db-b1d0-7d47c937bb6e,c110cb37-63a4-55d4-8a27-5120501907f6,66-36866105-A0002,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-dospelych-banska-bystrica-mudr.-miroslav-krajci-1.html?page_id=146007,MUDr. Miroslav Krajčí,MUDr.,Miroslav,Krajčí,,všeobecné lekárstvo,"Všeobecná ambulancia pre dospelých, Banská Bystrica, (MUDr. Miroslav Krajčí, s.r.o.)","MUDr. Miroslav Krajčí, s.r.o.",36866105,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
18beb77f-1a3b-5322-a5ba-ab388f9e7d05,f90e8eac-2bc4-51a1-83e1-f75a0d1bce4f,66-53639880-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-dospelych-mudr.-viera-dekretova-banska-bystrica-rhema.html?page_id=145313,MUDr. Viera Dekrétová,MUDr.,Viera,Dekrétová,,všeobecné lekárstvo,"Všeobecná ambulancia pre dospelých, MUDr. Viera Dekrétová, Banská Bystrica, (Rhema s.r.o.)",Rhema s.r.o.,53639880,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
25f6c2b2-5db0-59cb-b992-9929dc055ba8,7b585973-b338-5a16-9a8d-f05f27552a2b,66-55221823-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-dospelych-banska-bystrica-mudr.-renata-kovarova-1.html?page_id=145311,MUDr. Renáta Kovářová,MUDr.,Renáta,Kovářová,,všeobecné lekárstvo,"Všeobecná ambulancia pre dospelých, Banská Bystrica, (MUDr. Renáta Kovářová, s.r.o.)","MUDr. Renáta Kovářová, s.r.o.",55221823,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
0b2ce743-9e46-5abd-84b8-bc9c93c95782,f98a9ed3-5003-550f-a4ea-21b10e6beb6e,66-36649601-A0002,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-dospelych-mudr.-maria-knapova-banska-bystrica-medianna.html?page_id=145207,MUDr. Mária Knapová,MUDr.,Mária,Knapová,,všeobecné lekárstvo,"Všeobecná ambulancia pre dospelých, MUDr. Mária Knapová, Banská Bystrica, (MEDIANNA s.r.o.)",MEDIANNA s.r.o.,36649601,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
5afdb88d-4d59-561c-9e49-da3ea3d317ce,bedd1b49-8578-5428-a3d7-ad0ee4ba7757,66-54993032-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-klinickej-imunologie-a-alergologie-mudr.-kristina-hornak-banska-bystrica-imunial.html?page_id=144484,MUDr. Kristína Horňák,MUDr.,Kristína,Horňák,,klinická imunológia a alergológia,"Ambulancia klinickej imunológie a alergológie, MUDr. Kristína Horňák, Banská Bystrica, (Imunial s.r.o.)",Imunial s.r.o.,54993032,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
3c209a27-f419-517f-9d5b-19c19a09c905,c59e3757-73a5-58df-abe4-977cb36414e7,66-36862606-A0002,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-dospelych-mudr.-zuzana-vitovska-banska-bystrica-medicina-s.r.o.html?page_id=144296,MUDr. Zuzana Vitovská,MUDr.,Zuzana,Vitovská,,všeobecné lekárstvo,"Všeobecná ambulancia pre dospelých, MUDr. Zuzana Vitovská, Banská Bystrica, (MEDIČÍNA, s.r.o)","MEDIČÍNA, s.r.o",36862606,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
a0137e4a-b6b1-53b2-918d-27c6ce57274c,a2e5109e-847d-5c9a-8a54-b143084f5042,66-36862606-A0003,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-akupunktury-mudr.-ivana-sanderova-banska-bystrica-medicina-s.r.o.html?page_id=144295,MUDr. Ivana Šanderová,MUDr.,Ivana,Šanderová,,akupunktúra,"Ambulancia akupunktúry, MUDr. Ivana Šanderová, Banská Bystrica, (MEDIČÍNA, s.r.o)","MEDIČÍNA, s.r.o",36862606,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
86038f80-bb85-51be-8423-27c2006e9f6d,c5de1df1-b88d-5ae3-b57b-d4741d1d9ad6,66-54712343-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-radiacnej-onkologie-mudr.peter-vanek-banska-bystrica-onkorad.html?page_id=144158,MUDr.Peter Vaněk,MUDr.,Peter,Vaněk,,radiačná onkológia,"Ambulancia radiačnej onkológie, MUDr.Peter Vaněk, Banská Bystrica, (OnkoRad s.r.o.)",OnkoRad s.r.o.,54712343,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
cb2f987e-588f-57b1-a460-dc00a04d3b11,d5cde3aa-3ba5-5021-a1c0-8fee52fe8ff4,51-00165549-A0130,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/neurologicka-ambulancia-mudr.-badinska-necpalova-martina-banska-bystrica-fakultna-nemocnica-s-poliklinikou-f.-d.-roosevelta-banska-bystrica.html?page_id=143485,MUDr. Badinská Necpálová Martina,MUDr.,Badinská,Necpálová Martina,,neurológia,"Neurologická ambulancia, MUDr. Badinská Necpálová Martina, Banská Bystrica, (Fakultná nemocnica s poliklinikou F. D. Roosevelta Banská Bystrica)",Fakultná nemocnica s poliklinikou F. D. Roosevelta Banská Bystrica,00165549,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
18b3e0df-495f-5759-b2eb-ab9be7e3b3ef,69aea62d-788e-55c1-a2c7-de23ad0fb7fa,66-50882864-A0002,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/physiotraining-banska-bystrica-mgr.-jana-sykorova.html?page_id=143454,Mgr. Jana Sýkorová,Mgr.,Jana,Sýkorová,,fyzioterapia,"Physiotraining, Banská Bystrica, (Mgr. Jana Sýkorová)",Mgr. Jana Sýkorová,50882864,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
3250cb10-eecc-5195-99a7-824635b2e7da,ced76aae-85d2-5049-bccc-4a6bd9fcfd4e,66-54037760-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-dospelych-mudr.-dusan-pallay-slovenska-lupca-mudr.-dusan-pallay.html?page_id=142442,MUDr. Dušan Pallay,MUDr.,Dušan,Pallay,,všeobecné lekárstvo,"Všeobecná ambulancia pre dospelých, MUDr. Dušan Pallay, Slovenská Ľupča, (MUDr. Dušan Pallay, s.r.o.)","MUDr. Dušan Pallay, s.r.o.",54037760,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
38d805f8-a905-591e-9287-87793d332a5a,9d164962-24bd-5a5b-8f16-946377301745,66-54252733-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/mudr.-monika-chudikova-banska-bystrica-berimed.html?page_id=142381,MUDr. Monika Chudíková,MUDr.,Monika,Chudíková,,všeobecné lekárstvo,"MUDr. Monika Chudíková, Banská Bystrica, (BeriMed s.r.o.)",BeriMed s.r.o.,54252733,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
ff60fd3f-78bd-585a-975c-ad0db826156e,0f4a8dd5-f5da-580c-9192-9704b4c4f2d2,66-54100976-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-dospelych-mudr.-jana-kovacova-banska-bystrica-preventcare.html?page_id=142041,MUDr. Jana Kováčová,MUDr.,Jana,Kováčová,,všeobecné lekárstvo,"Všeobecná ambulancia pre dospelých, MUDr. Jana Kováčová, Banská Bystrica, (PreventCare s.r.o.)",PreventCare s.r.o.,54100976,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
e42a3801-684c-5a43-bc8e-cc36cc20b4ca,81e3cd83-996e-5446-8440-bdd1f9140fb2,66-47653671-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/svalz-fyzioterapia-banska-bystrica-mgr.-kamil-gregan.html?page_id=141966,Mgr. Kamil Gregáň,Mgr.,Kamil,Gregáň,,fyzioterapia,"SVaLZ, fyzioterapia, Banská Bystrica, (Mgr. Kamil Gregáň)",Mgr. Kamil Gregáň,47653671,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
9e159953-63de-5b61-8985-4d66be66f0ce,d4114042-c2ab-51f1-bbb0-df3324799f20,51-42012295-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-klinickej-logopedie-mgr-blanka-kolenova-banska-bystrica-mgr.-blanka-kolenova.html?page_id=141677,Mgr. Blanka Kolenová,Mgr.,Blanka,Kolenová,,klinická logopédia,"Ambulancia klinickej logopédie, Mgr Blanka Kolenová, Banská Bystrica, (Mgr. Blanka Kolenová)",Mgr. Blanka Kolenová,42012295,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
4ee366bb-bde4-5f79-96db-eb96ca05b621,7bc60e13-eb26-52d5-8e30-253dacede66b,66-53931009-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-zubneho-lekarstva-mddr.-karina-jancekova-banska-bystrica-dentaly.html?page_id=141664,MDDr. Karina Jančeková,MDDr.,Karina,Jančeková,,zubné lekárstvo,"Ambulancia zubného lekárstva, MDDr. Karina Jančeková, Banská Bystrica, (Dentaly s.r.o.)",Dentaly s.r.o.,53931009,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
c50b1a2a-1f37-5631-b7ab-07f5de7d1e80,a41ed53d-aa76-5af2-83af-b0ca66815c2b,66-53981367-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-dospelych-mudr.-petra-kapuscinska-banska-bystrica-merkaba-s.-r.-o..html?page_id=141629,MUDr. Petra Kapuscinská,MUDr.,Petra,Kapuscinská,,všeobecné lekárstvo,"Všeobecná ambulancia pre dospelých, MUDr. Petra Kapuscinská, Banská Bystrica, (MerKaBa s. r. o.)",MerKaBa s. r. o.,53981367,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
f127ac54-c2e1-5d0a-a581-c171e1d582f4,097c0249-87cc-5d15-83ca-542818e3e5a2,66-51744422-A0010,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-alena-veselenyiova-banska-stiavnica-rozvojova-agentura-banskobystrickeho-samospravneho-kraja-n.o..html?page_id=151100,MUDr. Alena Veselényiová,MUDr.,Alena,Veselényiová,,pediatria,"Všeobecná ambulancia pre deti a dorast, MUDr. Alena Veselényiová, Banská Štiavnica, (ROZVOJOVÁ AGENTÚRA Banskobystrického samosprávneho kraja, n.o.)","ROZVOJOVÁ AGENTÚRA Banskobystrického samosprávneho kraja, n.o.",51744422,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
1c3f6c09-d0ea-5bfb-b72f-a82f4165c7e3,6bfd4832-d5dd-53d8-b43c-9657a73ec2a4,51-36339865-A0009,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-cievnej-chirurgie-mudr.-vladimir-vyrostko-banska-stiavnica-nemocnica-agel-handlova.html?page_id=142225,MUDr. VLadimír Výrostko,MUDr.,VLadimír,Výrostko,,cievna chirurgia,"Ambulancia cievnej chirurgie, MUDr. VLadimír Výrostko, Banská Štiavnica, (Nemocnica AGEL Handlová s.r.o.)",Nemocnica AGEL Handlová s.r.o.,36339865,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
87e0fe93-f0f4-5987-8d0a-5dd103782212,308df174-fd42-5ab5-9dad-92120ff3d81b,66-36836184-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/vseobecna-ambulancia-pre-dospelych-mudr.-diana-berlanska-banska-stiavnica-praktiklek.html?page_id=135020,MUDr. Diana Berlanská,MUDr.,Diana,Berlanská,,všeobecné lekárstvo,"Všeobecná ambulancia pre dospelých, MUDr. Diana Berlanská, Banská Štiavnica, (PRAKTIKLEK s.r.o.)",PRAKTIKLEK s.r.o.,36836184,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
79a4949b-f3f5-5a78-b2c5-91c8e6b1e2d7,ec68444e-d3db-57b4-b0db-c7fce3cec009,66-50041258-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/vseobecna-ambulancia-pre-deti-a-dorast-banska-stiavnica-mudr.-katarina-visnovska.html?page_id=123875,MUDr. Katarína Višňovská,MUDr.,Katarína,Višňovská,,všeobecná starostlivosť o deti a dorast,"Všeobecná ambulancia pre deti a dorast, Banská Štiavnica, (MUDr. Katarína Višňovská s.r.o.)",MUDr. Katarína Višňovská s.r.o.,50041258,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
3458f5c5-7a8e-50f6-9226-c880030a42e7,4cf292bf-2890-5cc9-bb4c-4d1c40fcf7c5,66-47953055-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-alica-kubinska-banska-stiavnica-mudr.-alica-kubinska.html?page_id=123222,MUDr. Alica Kubinská,MUDr.,Alica,Kubinská,,všeobecná starostlivosť o deti a dorast,"Všeobecná ambulancia pre deti a dorast, MUDr. Alica Kubinská, Banská Štiavnica, (MUDr. Alica Kubinská s.r.o.)",MUDr. Alica Kubinská s.r.o.,47953055,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
1fef4af3-4136-504a-9e1f-edc271cf8e9f,8d4cd697-f9e4-5ae9-810e-943b735265f4,66-45890226-A0002,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-pracovnej-a-organizacnej-psychologie-banska-stiavnica-phdr.-anna-stetinova-csc..html?page_id=120120,PhDr. Anna Štetinová,PhDr.,Anna,Štetinová,,pracovná a organizačná psychológia,"Ambulancia pracovnej a organizačnej psychológie, Banská Štiavnica, (PhDr. Anna Štetinová, CSc., s.r.o.)","PhDr. Anna Štetinová, CSc., s.r.o.",45890226,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
81977f38-349a-5397-9a91-02d937a19921,5a5611f3-6cfe-53fa-9f74-d6f36c72a0b7,66-50449281-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-vnutorneho-lekarstva-banska-stiavnica-mudr.-marian-stresko.html?page_id=103700,MUDr. Marian Streško,MUDr.,Marian,Streško,,vnútorné lekárstvo,"Ambulancia vnútorného lekárstva, Banská Štiavnica, (MUDr. Marian Streško)",MUDr. Marian Streško,50449281,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
4a3b3675-bf16-54cf-a070-61c422b45b99,d5343623-0a13-5e92-8c7d-03cc28370429,66-48045233-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/primarna-gynekologicko-porodnicka-ambulancia-mudr.-martina-broskova-banska-stiavnica-mb-femina-s.-r.-o..html?page_id=96950,MUDr. Martina Brosková,MUDr.,Martina,Brosková,,gynekológia a pôrodníctvo,"Primárna gynekologicko-pôrodnícka ambulancia, MUDr. Martina Brosková, Banská Štiavnica, (MB FEMINA, s. r. o.)","MB FEMINA, s. r. o.",48045233,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
36dd1976-144e-5ce2-a33c-287b1ce1eb6c,2f43a124-f978-51a6-92d8-7d967e1d8855,66-35960884-A0042,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/dermatovenerologicka-ambulancia-mudr.-ivan-vojtas-banska-stiavnica-penta-hospitals-sk-a.-s..html?page_id=96384,MUDr. Ivan Vojtáš,MUDr.,Ivan,Vojtáš,,dermatovenerológia,"Dermatovenerologická ambulancia, MUDr. Ivan Vojtáš, Banská Štiavnica, (Penta Hospitals SK, a. s.)","Svet zdravia, a.s.",35960884,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
006a181c-9168-5444-b8b0-52e4ef406149,a7eeab84-7250-5ab0-a61b-4344a33a7913,66-35960884-A0036,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/chirurgicka-ambulancia-mudr.-martin-macaj-banska-stiavnica-penta-hospitals-sk-a.-s..html?page_id=96383,MUDr. Martin Máčaj,MUDr.,Martin,Máčaj,,chirurgia,"Chirurgická ambulancia, MUDr. Martin Máčaj, Banská Štiavnica, (Penta Hospitals SK, a. s.)","Svet zdravia, a.s.",35960884,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
ecf4df72-6944-57bc-997c-8e07fe66558e,c772ba94-c85d-5a66-809f-8785515b0e36,66-35960884-A0031,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-vnutorneho-lekarstva-mudr.-dusan-gregor-banska-stiavnica-penta-hospitals-sk-a.-s..html?page_id=96377,MUDr. Dušan Gregor,MUDr.,Dušan,Gregor,,vnútorné lekárstvo,"Ambulancia vnútorného lekárstva, MUDr. Dušan Gregor, Banská Štiavnica, (Penta Hospitals SK, a. s.)","Svet zdravia, a.s.",35960884,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
67340b74-94c8-5d76-9bf6-cd2e0fba5019,bf6f32b6-a871-5dd7-9c79-92482bdb3c96,66-35960884-A0016,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-fyziatrie-balneologie-a-liecebnej-rehabilitacie-mudr.-mikulas-nagy-banska-stiavnica-penta-hospitals-sk-a.-s..html?page_id=96363,MUDr. Mikuláš Nagy,MUDr.,Mikuláš,Nagy,,"fyziatria, balneológia a liečebná rehabilitácia","Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, MUDr. Mikuláš Nagy, Banská Štiavnica, (Penta Hospitals SK, a. s.)","Svet zdravia, a.s.",35960884,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
f7669ea8-5856-5e9a-a227-b3ff76da9367,7d46e832-a79c-5252-98e2-c283ac280c2f,66-45890226-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-klinickej-psychologie-banska-stiavnica-phdr.-anna-stetinova-csc..html?page_id=95999,PhDr. Anna Štetinová,PhDr.,Anna,Štetinová,,klinická psychológia,"Ambulancia klinickej psychológie, Banská Štiavnica, (PhDr. Anna Štetinová, CSc., s.r.o.)","PhDr. Anna Štetinová, CSc., s.r.o.",45890226,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
b0df01a2-9319-55a1-a108-421234fd8775,e9728183-6a66-552f-8138-391f21145363,66-44524153-A0002,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/gastroenterologicka-ambulancia-banska-stiavnica-mudr.-renata-korenova.html?page_id=95340,MUDr. Renáta Koreňová,MUDr.,Renáta,Koreňová,,gastroenterológia,"Gastroenterologická ambulancia, Banská Štiavnica, (MUDr. Renáta Koreňová, s.r.o.)","MUDr. Renáta Koreňová, s.r.o.",44524153,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
023540c2-f27f-5c8f-afa9-5578874d2e7e,cb9a96cf-afa1-57c5-a254-8a80018f43e1,66-31898335-A0001,https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-stiavnica/ambulancia-zubneho-lekarstva-banska-stiavnica-mudr.-dusan-hric.html?page_id=94687,MUDr. Dušan Hric,MUDr.,Dušan,Hric,,zubné lekárstvo,"Ambulancia zubného lekárstva, Banská Štiavnica, (MUDr. Dušan Hric)",MUDr. Dušan Hric,31898335,ok,high,review_then_import,Nie je to license_id; meno je len extrahované z e-VÚC názvu/detailu.
